,Recon Loss,Learning Rate,DetEval,batch size,hidden size,latent size,fixed variance,dropout rate,L2 weight,noise layer std,optimizer,nonlinearity,residual user info,RMSE
0,Likelihood,5e-05,True,64.0,4096.0,2048.0,0.3,0.0,0.0,0.3,Adagrad,Relu,False,1.4574453830718994
0,Likelihood,1e-05,True,64.0,2048.0,512.0,0.1,0.0,0.0,0.5,RMSProp,Tanh,False,1.1269288063049316
0,Likelihood,5e-05,False,128.0,1024.0,1024.0,0.0,0.1,1e-05,0.5,Adam,Relu,False,1.2430086135864258
0,Likelihood,5e-05,False,64.0,4096.0,512.0,0.0,0.1,0.0,0.5,Adam,Tanh,True,0.8909163475036621
0,Likelihood,5e-06,True,128.0,1024.0,512.0,0.0,0.1,0.0,0.5,RMSProp,Tanh,False,1.2138220071792603
0,Likelihood,5e-05,True,64.0,1024.0,1024.0,0.1,0.1,0.0,0.3,Adagrad,Sigmoid,False,1.3590630292892456
0,MSE,0.0001,False,32.0,2048.0,1024.0,0.3,0.1,0.0,0.1,Adam,Tanh,False,0.7131050229072571
0,MSE,0.0001,True,64.0,2048.0,2048.0,0.1,0.1,0.001,0.3,Adam,Tanh,False,0.864332377910614
0,Likelihood,5e-06,True,128.0,2048.0,2048.0,0.3,0.3,0.0,0.5,RMSProp,Relu,True,1.3129671812057495
0,MSE,0.0001,False,64.0,4096.0,2048.0,0.3,0.1,0.0001,0.3,Adam,LeakyRelu,True,1.1660254001617432
0,MSE,0.0001,True,32.0,2048.0,2048.0,0.1,0.0,0.0,0.5,Adagrad,Tanh,False,1.1249260902404785
0,MSE,1e-05,True,128.0,2048.0,1024.0,0.0,0.1,0.0,0.5,RMSProp,Sigmoid,True,1.209185004234314
0,MSE,5e-05,False,128.0,4096.0,512.0,0.5,0.0,0.0,0.0,Adagrad,Tanh,True,0.9429920315742493
0,MSE,0.0001,False,32.0,1024.0,2048.0,0.1,0.5,0.0,0.1,Adam,Tanh,True,0.9905888438224792
0,Likelihood,0.0001,True,64.0,1024.0,1024.0,0.3,0.1,0.0,0.3,Adagrad,LeakyRelu,True,1.3582077026367188
0,MSE,5e-05,False,32.0,2048.0,512.0,0.0,0.0,0.0,0.3,Adagrad,LeakyRelu,False,1.2400118112564087
0,Likelihood,0.0001,True,128.0,1024.0,1024.0,0.0,0.0,0.0001,0.1,Adam,Sigmoid,True,1.1838312149047852
0,MSE,5e-05,True,64.0,1024.0,1024.0,0.1,0.1,1e-05,0.3,Adam,LeakyRelu,False,1.1252367496490479
0,MSE,1e-05,False,128.0,2048.0,2048.0,0.3,0.5,0.0,0.1,RMSProp,Relu,True,1.154807686805725
0,MSE,0.0001,True,32.0,4096.0,2048.0,0.0,0.3,1e-05,0.0,Adam,Tanh,True,0.702017605304718
0,MSE,0.0001,True,64.0,2048.0,1024.0,0.0,0.0,0.0,0.1,Adam,Sigmoid,True,1.1109297275543213
0,Likelihood,1e-05,True,32.0,2048.0,1024.0,0.5,0.3,0.0,0.1,RMSProp,Relu,False,1.125674843788147
0,MSE,5e-05,False,128.0,2048.0,512.0,0.0,0.1,1e-05,0.3,Adam,Relu,False,1.0650509595870972
0,MSE,0.0001,True,128.0,2048.0,512.0,0.5,0.1,0.0,0.3,Adam,Sigmoid,False,1.1593865156173706
0,Likelihood,1e-05,True,64.0,4096.0,2048.0,0.1,0.5,0.0,0.1,RMSProp,Relu,False,1.237825632095337
0,Likelihood,5e-05,True,32.0,2048.0,1024.0,0.0,0.0,1e-05,0.1,Adam,Sigmoid,True,1.1185588836669922
0,MSE,0.0001,True,64.0,4096.0,2048.0,0.0,0.0,0.0,0.3,Adagrad,LeakyRelu,False,1.1501268148422241
0,Likelihood,5e-05,False,64.0,2048.0,2048.0,0.1,0.5,0.0,0.1,Adagrad,Relu,True,1.3842692375183105
0,Likelihood,5e-05,False,32.0,1024.0,512.0,0.3,0.5,0.0,0.5,Adagrad,Relu,False,1.4486007690429688
0,MSE,1e-05,True,32.0,2048.0,512.0,0.0,0.5,0.0,0.1,RMSProp,LeakyRelu,False,1.162185788154602
0,Likelihood,5e-05,True,32.0,1024.0,512.0,0.3,0.0,1e-05,0.0,Adam,Sigmoid,True,1.0719536542892456
0,Likelihood,5e-05,True,64.0,4096.0,1024.0,0.3,0.3,0.0001,0.0,Adam,LeakyRelu,True,1.1920902729034424
0,Likelihood,0.0001,False,32.0,4096.0,512.0,0.3,0.5,0.0,0.3,Adagrad,Sigmoid,True,1.28166925907135
0,MSE,1e-05,True,64.0,4096.0,1024.0,0.1,0.1,0.0,0.3,RMSProp,Relu,True,0.9998410940170288
0,Likelihood,0.0001,False,64.0,4096.0,2048.0,0.1,0.0,0.0001,0.0,Adam,Relu,True,1.1708710193634033
0,Likelihood,5e-05,False,64.0,1024.0,1024.0,0.3,0.3,0.0,0.3,Adagrad,Sigmoid,True,1.3202852010726929
0,MSE,5e-05,True,64.0,4096.0,1024.0,0.3,0.1,0.001,0.1,Adam,Relu,True,1.0273809432983398
0,MSE,5e-05,True,128.0,1024.0,512.0,0.5,0.3,0.0,0.1,Adagrad,LeakyRelu,False,1.3178404569625854
0,Likelihood,5e-05,True,128.0,2048.0,1024.0,0.3,0.3,0.0,0.0,Adagrad,LeakyRelu,False,1.3121373653411865
0,Likelihood,5e-06,False,128.0,4096.0,2048.0,0.0,0.0,0.0,0.5,RMSProp,LeakyRelu,False,1.3054300546646118
0,MSE,5e-05,False,128.0,1024.0,512.0,0.1,0.5,0.0,0.0,Adagrad,Tanh,False,1.284017562866211
0,MSE,0.0001,False,64.0,2048.0,1024.0,0.3,0.1,0.0,0.1,Adagrad,LeakyRelu,False,1.1452126502990723
0,Likelihood,5e-06,False,128.0,1024.0,2048.0,0.1,0.0,0.0,0.3,RMSProp,Sigmoid,True,1.2745667695999146
0,Likelihood,0.0001,True,128.0,2048.0,2048.0,0.1,0.0,0.0,0.0,Adam,Tanh,True,0.592245876789093
0,Likelihood,0.0001,True,128.0,2048.0,1024.0,0.5,0.5,0.0,0.1,Adagrad,Relu,False,1.3627994060516357
0,MSE,5e-05,False,32.0,2048.0,512.0,0.3,0.1,0.0,0.3,Adagrad,Tanh,False,1.1685913801193237
0,MSE,5e-05,False,32.0,4096.0,1024.0,0.0,0.1,0.0,0.3,Adam,Tanh,True,0.7752372026443481
0,Likelihood,5e-05,True,64.0,4096.0,2048.0,0.5,0.1,1e-05,0.5,Adam,Relu,True,1.16938316822052
0,MSE,1e-05,False,128.0,2048.0,1024.0,0.1,0.1,0.0,0.5,RMSProp,Relu,True,1.1267186403274536
0,MSE,5e-06,False,64.0,2048.0,512.0,0.3,0.5,0.0,0.0,RMSProp,Sigmoid,True,1.1995415687561035
0,Likelihood,1e-05,True,128.0,4096.0,2048.0,0.3,0.1,0.0,0.3,RMSProp,Tanh,False,1.096936583518982
0,Likelihood,1e-05,False,32.0,1024.0,512.0,0.5,0.5,0.0,0.5,RMSProp,Relu,True,1.2046183347702026
0,MSE,5e-05,True,32.0,1024.0,2048.0,0.5,0.0,0.001,0.3,Adam,Relu,False,1.0849757194519043
0,Likelihood,1e-05,True,32.0,1024.0,1024.0,0.5,0.5,0.0,0.0,RMSProp,LeakyRelu,False,1.2272180318832397
0,MSE,0.0001,True,64.0,4096.0,2048.0,0.5,0.5,0.0001,0.0,Adam,Sigmoid,False,1.2593212127685547
0,Likelihood,0.0001,True,32.0,1024.0,1024.0,0.1,0.0,0.0,0.5,Adagrad,Tanh,False,1.2391419410705566
0,MSE,0.0001,True,32.0,4096.0,1024.0,0.5,0.0,0.001,0.5,Adam,LeakyRelu,False,1.1843079328536987
0,MSE,1e-05,True,32.0,2048.0,512.0,0.0,0.1,0.0,0.1,RMSProp,Relu,True,0.9340970516204834
0,MSE,1e-05,True,128.0,4096.0,2048.0,0.5,0.1,0.0,0.3,RMSProp,Relu,True,1.035277009010315
0,MSE,1e-05,False,32.0,2048.0,2048.0,0.5,0.1,0.0,0.0,RMSProp,Tanh,False,0.6052178740501404
0,Likelihood,1e-05,False,64.0,4096.0,1024.0,0.1,0.1,0.0,0.5,RMSProp,Relu,True,1.2098379135131836
0,MSE,5e-05,False,128.0,1024.0,2048.0,0.5,0.5,0.001,0.1,Adam,Relu,False,1.2162712812423706
0,MSE,5e-05,False,128.0,4096.0,2048.0,0.5,0.1,0.0001,0.0,Adam,Relu,True,1.1277207136154175
0,MSE,5e-05,True,64.0,4096.0,2048.0,0.3,0.3,0.0,0.3,Adagrad,Relu,False,1.3136253356933594
0,Likelihood,5e-05,False,128.0,1024.0,1024.0,0.1,0.0,0.0,0.0,Adagrad,Sigmoid,True,1.3392486572265625
0,MSE,0.0001,False,128.0,2048.0,2048.0,0.0,0.3,0.0,0.5,Adagrad,LeakyRelu,True,1.28716242313385
0,Likelihood,0.0001,False,128.0,2048.0,2048.0,0.0,0.0,0.0,0.3,Adagrad,LeakyRelu,True,1.336235761642456
0,Likelihood,5e-05,True,64.0,4096.0,2048.0,0.5,0.1,0.0,0.3,Adagrad,Relu,False,1.4630390405654907
0,MSE,0.0001,False,32.0,4096.0,1024.0,0.0,0.1,0.0001,0.5,Adam,Tanh,True,0.8569049835205078
0,MSE,1e-05,False,64.0,4096.0,512.0,0.0,0.1,0.0,0.5,RMSProp,Relu,True,1.03330397605896
0,Likelihood,5e-05,False,128.0,1024.0,1024.0,0.3,0.5,1e-05,0.5,Adam,Sigmoid,True,1.2041585445404053
0,MSE,5e-06,True,128.0,2048.0,512.0,0.1,0.1,0.0,0.3,RMSProp,Sigmoid,True,1.20368230342865
0,Likelihood,0.0001,True,64.0,4096.0,1024.0,0.0,0.5,0.0,0.1,Adagrad,LeakyRelu,False,1.3412420749664307
0,Likelihood,1e-05,True,32.0,1024.0,512.0,0.0,0.1,0.0,0.1,RMSProp,LeakyRelu,True,1.0183216333389282
0,MSE,5e-06,True,64.0,1024.0,2048.0,0.1,0.1,0.0,0.5,RMSProp,Relu,False,1.2234646081924438
0,MSE,5e-05,True,32.0,1024.0,1024.0,0.5,0.0,0.0001,0.0,Adam,Relu,True,0.7803798913955688
0,Likelihood,0.0001,True,128.0,2048.0,1024.0,0.1,0.3,0.0,0.0,Adagrad,Sigmoid,False,1.361655831336975
0,Likelihood,0.0001,True,32.0,1024.0,1024.0,0.5,0.1,0.0001,0.3,Adam,Sigmoid,True,1.1627802848815918
0,MSE,0.0001,False,64.0,2048.0,2048.0,0.5,0.0,0.0,0.5,Adagrad,Tanh,False,1.1558561325073242
0,MSE,0.0001,False,32.0,1024.0,1024.0,0.1,0.0,1e-05,0.3,Adam,Relu,False,1.080195665359497
0,Likelihood,0.0001,False,64.0,1024.0,2048.0,0.3,0.0,0.0,0.0,Adagrad,Relu,True,1.2431113719940186
0,Likelihood,0.0001,True,64.0,4096.0,2048.0,0.3,0.1,0.001,0.0,Adam,Sigmoid,True,1.1954079866409302
0,Likelihood,0.0001,False,128.0,4096.0,2048.0,0.0,0.3,0.0,0.0,Adagrad,Tanh,False,1.0867671966552734
0,Likelihood,5e-05,True,64.0,2048.0,512.0,0.1,0.1,0.0,0.5,Adagrad,Tanh,False,1.2484855651855469
0,MSE,5e-05,False,128.0,2048.0,512.0,0.0,0.5,0.0,0.3,Adagrad,Tanh,False,1.2609792947769165
0,MSE,1e-05,True,128.0,4096.0,512.0,0.3,0.3,0.0,0.0,RMSProp,Tanh,True,0.6637914180755615
0,Likelihood,5e-06,False,64.0,4096.0,512.0,0.5,0.3,0.0,0.5,RMSProp,Sigmoid,False,1.3216736316680908
0,MSE,1e-05,True,32.0,1024.0,2048.0,0.1,0.5,0.0,0.3,RMSProp,Relu,False,1.2268049716949463
0,MSE,5e-06,False,128.0,1024.0,512.0,0.5,0.5,0.0,0.3,RMSProp,Sigmoid,True,1.2155715227127075
0,Likelihood,5e-06,False,64.0,2048.0,2048.0,0.0,0.0,0.0,0.0,RMSProp,Relu,True,1.0115864276885986
0,MSE,1e-05,True,64.0,1024.0,512.0,0.3,0.0,0.0,0.3,RMSProp,Tanh,True,0.9409868121147156
0,MSE,5e-05,True,128.0,1024.0,512.0,0.5,0.5,0.0,0.0,Adam,Sigmoid,False,1.26188063621521
0,Likelihood,1e-05,True,128.0,4096.0,1024.0,0.3,0.0,0.0,0.3,RMSProp,Tanh,False,1.0332180261611938
0,MSE,5e-06,True,128.0,4096.0,512.0,0.3,0.1,0.0,0.5,RMSProp,Sigmoid,True,1.1974586248397827
0,MSE,0.0001,False,32.0,4096.0,2048.0,0.5,0.0,0.0,0.0,Adagrad,Relu,True,0.8888700604438782
0,MSE,0.0001,False,64.0,1024.0,1024.0,0.5,0.5,0.0,0.0,Adagrad,Sigmoid,True,1.2630075216293335
0,MSE,5e-05,True,128.0,4096.0,2048.0,0.1,0.0,0.0,0.5,Adagrad,Relu,True,1.2543312311172485
0,Likelihood,1e-05,False,128.0,4096.0,512.0,0.1,0.5,0.0,0.0,RMSProp,Relu,False,1.1410988569259644
0,MSE,0.0001,True,64.0,2048.0,512.0,0.1,0.1,0.0,0.5,Adagrad,Sigmoid,False,1.3176651000976562
0,MSE,1e-05,False,64.0,2048.0,512.0,0.0,0.1,0.0,0.1,RMSProp,Sigmoid,False,1.1772619485855103
0,Likelihood,1e-05,False,64.0,1024.0,512.0,0.0,0.5,0.0,0.5,RMSProp,Tanh,True,1.191136360168457
0,MSE,1e-05,False,128.0,4096.0,2048.0,0.1,0.3,0.0,0.0,RMSProp,LeakyRelu,False,0.9642909169197083
0,Likelihood,1e-05,False,128.0,1024.0,2048.0,0.5,0.1,0.0,0.3,RMSProp,LeakyRelu,True,1.199031949043274
0,Likelihood,0.0001,True,32.0,4096.0,1024.0,0.1,0.1,0.0,0.3,Adagrad,Tanh,True,1.1460530757904053
0,Likelihood,0.0001,True,128.0,4096.0,512.0,0.1,0.3,0.001,0.5,Adam,LeakyRelu,True,1.1713699102401733
0,Likelihood,5e-05,True,64.0,2048.0,1024.0,0.0,0.0,0.0,0.5,Adagrad,Relu,True,1.401185154914856
0,MSE,5e-06,True,64.0,4096.0,1024.0,0.3,0.5,0.0,0.0,RMSProp,LeakyRelu,False,1.1297847032546997
0,MSE,5e-06,True,128.0,4096.0,1024.0,0.3,0.0,0.0,0.0,RMSProp,Sigmoid,True,1.17999267578125
0,Likelihood,0.0001,True,32.0,1024.0,2048.0,0.3,0.0,0.001,0.1,Adam,Tanh,True,0.6975933909416199
0,Likelihood,0.0001,True,128.0,1024.0,2048.0,0.5,0.1,0.0,0.0,Adagrad,Relu,True,1.2654492855072021
0,Likelihood,5e-05,False,64.0,4096.0,1024.0,0.1,0.3,1e-05,0.0,Adam,Tanh,True,0.6402000188827515
0,MSE,5e-05,True,128.0,1024.0,512.0,0.1,0.0,0.0,0.0,Adagrad,Sigmoid,False,1.3694943189620972
0,MSE,5e-05,True,32.0,1024.0,512.0,0.5,0.3,0.0,0.1,Adagrad,Tanh,True,1.205422043800354
0,Likelihood,5e-05,False,64.0,1024.0,2048.0,0.0,0.3,0.0,0.3,Adagrad,Tanh,True,1.3172023296356201
0,MSE,0.0001,True,32.0,4096.0,1024.0,0.5,0.5,0.0,0.5,Adagrad,Tanh,False,1.1627665758132935
0,Likelihood,5e-06,False,32.0,4096.0,512.0,0.0,0.5,0.0,0.1,RMSProp,Sigmoid,False,1.2657904624938965
0,MSE,5e-05,True,128.0,4096.0,512.0,0.0,0.3,0.0,0.0,Adam,Relu,True,1.0798242092132568
0,Likelihood,0.0001,True,32.0,2048.0,512.0,0.5,0.1,1e-05,0.5,Adam,Tanh,False,0.9106460809707642
0,Likelihood,5e-05,False,64.0,4096.0,1024.0,0.5,0.3,0.0,0.1,Adagrad,Relu,True,1.2950447797775269
0,Likelihood,5e-05,False,128.0,2048.0,2048.0,0.5,0.0,0.0,0.5,Adagrad,Relu,True,1.3502620458602905
0,Likelihood,5e-06,True,64.0,1024.0,1024.0,0.0,0.1,0.0,0.3,RMSProp,Relu,False,1.282117247581482
0,MSE,5e-05,False,32.0,2048.0,2048.0,0.0,0.0,0.001,0.5,Adam,Tanh,False,0.9476326704025269
0,MSE,5e-06,True,128.0,4096.0,512.0,0.0,0.0,0.0,0.3,RMSProp,Sigmoid,True,1.178781270980835
0,MSE,5e-06,True,128.0,1024.0,2048.0,0.3,0.1,0.0,0.5,RMSProp,Sigmoid,False,1.2842442989349365
0,MSE,5e-06,False,64.0,2048.0,512.0,0.3,0.1,0.0,0.3,RMSProp,Relu,False,1.050520420074463
0,MSE,0.0001,True,64.0,1024.0,512.0,0.3,0.0,0.0,0.5,Adagrad,Relu,True,1.2452656030654907
0,MSE,5e-05,False,32.0,1024.0,2048.0,0.5,0.1,0.0,0.5,Adagrad,Sigmoid,True,1.3143258094787598
0,MSE,0.0001,True,128.0,2048.0,2048.0,0.0,0.0,1e-05,0.5,Adam,Relu,False,1.1775506734848022
0,Likelihood,5e-05,False,64.0,2048.0,2048.0,0.1,0.5,0.0,0.1,Adagrad,Relu,True,1.378161907196045
0,Likelihood,1e-05,True,64.0,4096.0,512.0,0.5,0.1,0.0,0.1,RMSProp,Sigmoid,False,1.2703649997711182
0,Likelihood,5e-05,True,64.0,2048.0,2048.0,0.1,0.3,0.0001,0.5,Adam,Sigmoid,True,1.1980843544006348
0,Likelihood,0.0001,True,128.0,2048.0,2048.0,0.5,0.5,0.0001,0.0,Adam,Relu,True,1.2359305620193481
0,Likelihood,1e-05,False,128.0,1024.0,2048.0,0.3,0.1,0.0,0.1,RMSProp,Relu,False,1.22822904586792
0,Likelihood,0.0001,False,64.0,4096.0,1024.0,0.5,0.5,0.0,0.5,Adagrad,LeakyRelu,True,1.3818106651306152
0,Likelihood,0.0001,False,64.0,2048.0,2048.0,0.5,0.5,0.001,0.0,Adam,Tanh,False,0.8859302401542664
0,MSE,5e-06,True,128.0,2048.0,2048.0,0.3,0.0,0.0,0.0,RMSProp,LeakyRelu,True,0.855597734451294
0,Likelihood,0.0001,True,64.0,4096.0,512.0,0.5,0.3,0.0,0.1,Adagrad,Sigmoid,False,1.3561192750930786
0,MSE,5e-05,True,128.0,1024.0,1024.0,0.1,0.3,0.0,0.1,Adagrad,LeakyRelu,False,1.3161529302597046
0,Likelihood,1e-05,False,128.0,1024.0,1024.0,0.5,0.1,0.0,0.3,RMSProp,LeakyRelu,False,1.2665343284606934
0,Likelihood,0.0001,True,64.0,2048.0,512.0,0.3,0.0,0.0,0.0,Adagrad,LeakyRelu,True,1.211284875869751
0,Likelihood,5e-05,False,128.0,2048.0,512.0,0.5,0.3,0.0,0.0,Adam,Tanh,False,0.7628151774406433
0,MSE,5e-05,True,64.0,1024.0,2048.0,0.0,0.3,0.001,0.3,Adam,Tanh,False,1.0339741706848145
0,MSE,1e-05,True,32.0,4096.0,512.0,0.0,0.3,0.0,0.1,RMSProp,Tanh,True,0.7174408435821533
0,MSE,1e-05,False,128.0,4096.0,512.0,0.5,0.5,0.0,0.3,RMSProp,Relu,False,1.164454698562622
0,Likelihood,5e-05,True,64.0,2048.0,2048.0,0.5,0.0,1e-05,0.1,Adam,Tanh,True,0.6751977205276489
0,Likelihood,5e-06,True,128.0,2048.0,2048.0,0.0,0.5,0.0,0.0,RMSProp,Tanh,False,1.0710562467575073
0,Likelihood,0.0001,True,128.0,2048.0,512.0,0.0,0.1,0.0,0.1,Adagrad,Sigmoid,True,1.3149949312210083
0,Likelihood,0.0001,True,32.0,4096.0,1024.0,0.3,0.3,0.0,0.1,Adam,Sigmoid,False,1.1922531127929688
0,Likelihood,5e-05,False,32.0,4096.0,1024.0,0.0,0.1,0.0,0.3,Adagrad,Tanh,False,1.1904932260513306
0,MSE,1e-05,False,32.0,4096.0,2048.0,0.1,0.5,0.0,0.0,RMSProp,Tanh,False,0.760032594203949
0,Likelihood,5e-06,False,64.0,4096.0,512.0,0.3,0.0,0.0,0.1,RMSProp,Relu,False,0.9437920451164246
0,Likelihood,0.0001,False,64.0,4096.0,2048.0,0.5,0.1,0.0,0.1,Adagrad,Relu,True,1.2598633766174316
0,Likelihood,5e-06,True,64.0,1024.0,2048.0,0.5,0.5,0.0,0.1,RMSProp,Relu,False,1.3233580589294434
0,MSE,5e-06,True,128.0,1024.0,512.0,0.5,0.5,0.0,0.0,RMSProp,Relu,False,1.2274774312973022
0,Likelihood,5e-05,True,32.0,4096.0,1024.0,0.5,0.3,0.0,0.5,Adagrad,LeakyRelu,True,1.4041873216629028
0,Likelihood,1e-05,False,128.0,1024.0,1024.0,0.0,0.1,0.0,0.1,RMSProp,Relu,False,1.1800315380096436
0,Likelihood,5e-06,True,32.0,4096.0,2048.0,0.1,0.5,0.0,0.5,RMSProp,Relu,False,1.352522850036621
0,Likelihood,0.0001,True,32.0,1024.0,512.0,0.0,0.1,0.0,0.3,Adagrad,Tanh,False,1.2269331216812134
0,Likelihood,5e-05,False,64.0,1024.0,1024.0,0.1,0.0,0.0,0.0,Adagrad,Tanh,True,1.2251262664794922
0,MSE,0.0001,True,32.0,4096.0,2048.0,0.0,0.3,0.0,0.0,Adagrad,LeakyRelu,True,1.063713788986206
0,Likelihood,0.0001,False,64.0,2048.0,512.0,0.5,0.5,0.0,0.5,Adagrad,Tanh,True,1.2371660470962524
0,MSE,0.0001,False,32.0,1024.0,1024.0,0.0,0.3,0.0,0.0,Adagrad,LeakyRelu,False,1.2237968444824219
0,Likelihood,5e-05,False,128.0,2048.0,2048.0,0.0,0.1,0.0,0.3,Adagrad,LeakyRelu,False,1.4225326776504517
0,Likelihood,5e-06,False,128.0,2048.0,1024.0,0.3,0.3,0.0,0.1,RMSProp,Sigmoid,False,1.2856192588806152
0,Likelihood,5e-05,True,128.0,2048.0,2048.0,0.1,0.0,0.001,0.5,Adam,Tanh,False,1.1322643756866455
0,MSE,5e-05,True,128.0,2048.0,1024.0,0.5,0.1,0.0001,0.0,Adam,Tanh,True,0.596147894859314
0,Likelihood,1e-05,True,32.0,4096.0,512.0,0.0,0.1,0.0,0.1,RMSProp,Relu,True,0.9362487196922302
0,Likelihood,5e-05,False,128.0,4096.0,512.0,0.1,0.5,1e-05,0.1,Adam,Tanh,True,0.828829288482666
0,MSE,5e-06,False,128.0,4096.0,2048.0,0.5,0.0,0.0,0.5,RMSProp,Relu,False,1.106727123260498
0,MSE,0.0001,True,128.0,1024.0,2048.0,0.3,0.1,0.0,0.5,Adagrad,LeakyRelu,False,1.2981808185577393
0,Likelihood,1e-05,True,128.0,2048.0,2048.0,0.5,0.5,0.0,0.5,RMSProp,LeakyRelu,False,1.3123153448104858
0,Likelihood,5e-05,True,64.0,1024.0,1024.0,0.1,0.0,0.0,0.1,Adagrad,Relu,False,1.4103448390960693
0,Likelihood,5e-05,True,64.0,2048.0,1024.0,0.1,0.0,0.001,0.3,Adam,Sigmoid,False,1.2468254566192627
0,MSE,5e-06,False,128.0,4096.0,2048.0,0.0,0.5,0.0,0.3,RMSProp,Tanh,True,1.0342286825180054
0,MSE,5e-05,True,64.0,1024.0,1024.0,0.3,0.3,1e-05,0.5,Adam,Relu,False,1.183465600013733
0,MSE,1e-05,False,32.0,2048.0,512.0,0.5,0.0,0.0,0.3,RMSProp,Relu,False,0.9354302287101746
0,Likelihood,5e-06,False,32.0,4096.0,512.0,0.0,0.0,0.0,0.5,RMSProp,Sigmoid,True,1.2095617055892944
0,Likelihood,5e-05,False,64.0,1024.0,2048.0,0.5,0.1,0.0,0.5,Adagrad,Tanh,True,1.301978588104248
0,MSE,1e-05,True,32.0,2048.0,512.0,0.5,0.5,0.0,0.1,RMSProp,Tanh,False,0.9232974052429199
0,MSE,0.0001,False,32.0,1024.0,1024.0,0.1,0.3,0.0,0.1,Adam,LeakyRelu,True,1.1946444511413574
0,Likelihood,0.0001,False,64.0,2048.0,1024.0,0.1,0.3,0.0,0.0,Adagrad,LeakyRelu,True,1.2360360622406006
0,Likelihood,0.0001,True,128.0,2048.0,512.0,0.1,0.5,0.0,0.1,Adagrad,Tanh,True,1.2018460035324097
0,Likelihood,5e-05,False,128.0,4096.0,2048.0,0.1,0.1,0.0,0.1,Adagrad,Relu,False,1.2991704940795898
0,MSE,5e-05,True,32.0,1024.0,1024.0,0.1,0.1,0.0,0.1,Adagrad,Relu,True,1.2307120561599731
0,Likelihood,5e-06,True,64.0,4096.0,512.0,0.0,0.5,0.0,0.0,RMSProp,Relu,True,1.1353203058242798
0,Likelihood,5e-06,True,32.0,1024.0,2048.0,0.1,0.0,0.0,0.0,RMSProp,Sigmoid,False,1.2785357236862183
0,Likelihood,1e-05,False,32.0,4096.0,512.0,0.1,0.1,0.0,0.1,RMSProp,Sigmoid,True,1.190639615058899
0,MSE,5e-06,False,64.0,4096.0,2048.0,0.0,0.1,0.0,0.0,RMSProp,LeakyRelu,False,0.8275101780891418
0,MSE,1e-05,False,32.0,1024.0,2048.0,0.0,0.0,0.0,0.1,RMSProp,Tanh,False,0.735602855682373
0,MSE,5e-05,False,64.0,2048.0,2048.0,0.1,0.0,0.0,0.5,Adam,Sigmoid,False,1.2397645711898804
0,MSE,0.0001,True,64.0,4096.0,2048.0,0.5,0.1,0.0,0.5,Adagrad,Tanh,True,1.0826328992843628
0,Likelihood,1e-05,True,32.0,2048.0,1024.0,0.3,0.0,0.0,0.3,RMSProp,Tanh,True,0.9964638948440552
0,MSE,1e-05,False,32.0,4096.0,2048.0,0.5,0.5,0.0,0.5,RMSProp,Sigmoid,True,1.189529299736023
0,Likelihood,0.0001,False,32.0,4096.0,2048.0,0.5,0.0,0.0,0.3,Adagrad,Relu,False,1.326239824295044
0,MSE,5e-06,True,64.0,2048.0,2048.0,0.0,0.3,0.0,0.1,RMSProp,Sigmoid,False,1.2729072570800781
0,MSE,0.0001,False,64.0,4096.0,2048.0,0.0,0.1,1e-05,0.3,Adam,Tanh,False,0.8173238039016724
0,Likelihood,5e-05,False,64.0,1024.0,512.0,0.5,0.1,0.0001,0.0,Adam,Relu,False,1.0453591346740723
0,Likelihood,0.0001,False,32.0,2048.0,2048.0,0.0,0.3,0.0,0.5,Adagrad,Tanh,True,1.2317572832107544
0,Likelihood,0.0001,True,32.0,4096.0,512.0,0.5,0.0,0.0001,0.3,Adam,Tanh,False,0.7410914301872253
0,Likelihood,5e-05,False,32.0,1024.0,512.0,0.5,0.3,0.0001,0.0,Adam,Relu,True,1.1210038661956787
0,Likelihood,1e-05,False,32.0,4096.0,512.0,0.0,0.5,0.0,0.5,RMSProp,Sigmoid,True,1.1961299180984497
0,Likelihood,0.0001,True,32.0,4096.0,1024.0,0.0,0.0,0.001,0.0,Adam,LeakyRelu,False,1.240580439567566
0,MSE,5e-05,True,128.0,4096.0,1024.0,0.0,0.5,0.0001,0.5,Adam,Relu,True,1.168574571609497
0,MSE,1e-05,True,64.0,2048.0,2048.0,0.0,0.1,0.0,0.3,RMSProp,Relu,False,1.0842639207839966
0,MSE,5e-05,True,128.0,2048.0,2048.0,0.1,0.1,1e-05,0.1,Adam,Relu,True,1.0833935737609863
0,MSE,5e-05,False,32.0,2048.0,512.0,0.1,0.1,1e-05,0.5,Adam,Tanh,True,0.9191564917564392
0,Likelihood,5e-05,True,32.0,4096.0,1024.0,0.1,0.5,0.0,0.0,Adagrad,Tanh,False,1.1589607000350952
0,MSE,5e-06,False,64.0,2048.0,512.0,0.0,0.3,0.0,0.0,RMSProp,LeakyRelu,True,1.0507160425186157
0,Likelihood,0.0001,True,32.0,2048.0,2048.0,0.0,0.5,1e-05,0.5,Adam,Sigmoid,True,1.1994636058807373
0,MSE,5e-05,True,32.0,2048.0,512.0,0.5,0.1,0.0,0.5,Adam,Sigmoid,True,1.1644456386566162
0,Likelihood,5e-05,True,128.0,1024.0,2048.0,0.0,0.3,0.0,0.1,Adagrad,Relu,True,1.377423644065857
